Result, Test Name, Power Priority, Power Level, Iteration, Var MSA, Dataset File,Point Result 1, Var Actual 1, Var Target 1, Var Min Allowed 1, Var Max Allowed 1,Point Result 2, Var Actual 2, Var Target 2, Var Min Allowed 2, Var Max Allowed 2,Point Result 3, Var Actual 3, Var Target 3, Var Min Allowed 3, Var Max Allowed 3
, , , , , , , Pass, 2823.11458333, 2875.0, 2375.0, 3375.0, Pass, 2823.11458333, 2875.0, 2375.0, 3375.0, Pass, 2823.11458333, 2875.0, 2375.0, 3375.0
, , , , , , , Pass, 2858.25813802, 2875.0, 2375.0, 3375.0, Pass, 2858.25813802, 2875.0, 2375.0, 3375.0, Pass, 2858.25813802, 2875.0, 2375.0, 3375.0
, , , , , , , Pass, 2879.80110677, 2845.23333333, 1088.93333333, 3375.0, Pass, 2879.80110677, 2831.26666667, 1074.96666667, 3375.0, Pass, 2879.80110677, 2835.0, 1078.73333333, 3375.0
, , , , , , , Pass, 2894.90625, 2118.66666667, 362.366666667, 3375.0, Pass, 2894.90625, 2118.5, 362.233333333, 3375.0, Pass, 2894.90625, 2114.06666667, 357.766666667, 3375.0
, , , , , , , Pass, 2913.45084635, 1386.1, -370.166666667, 3142.4, Pass, 2913.45084635, 1404.66666667, -351.6, 3160.96666667, Pass, 2913.45084635, 1416.26666667, -340.0, 3172.56666667
, , , , , , , Fail, 2921.23209635, 704.7, -500.0, 2460.96666667, Fail, 2921.23209635, 730.433333333, -500.0, 2486.73333333, Fail, 2921.23209635, 740.0, -500.0, 2496.26666667
, , , , , , , Fail, 2536.96386719, 14.1666666667, -500.0, 1770.46666667, Fail, 2536.96386719, 40.0333333333, -500.0, 1796.33333333, Fail, 2536.96386719, 46.2666666667, -500.0, 1802.53333333
, , , , , , , Fail, 1781.69205729, 0.0, -500.0, 1083.16666667, Fail, 1781.69205729, 0.0, -500.0, 1079.16666667, Fail, 1781.69205729, 0.0, -500.0, 1074.83333333
, , , , , , , Fail, 1115.84733073, 0.0, -500.0, 500.0, Fail, 1115.84733073, 0.0, -500.0, 500.0, Fail, 1115.84733073, 0.0, -500.0, 500.0
, , , , , , , Pass, 432.05476888, 0.0, -1034.1, 500.0, Pass, 432.05476888, 0.0, -1053.1, 500.0, Pass, 432.05476888, 0.0, -1060.66666667, 500.0
, , , , , , , Pass, 13.2808901469, -25.6666666667, -1769.43333333, 500.0, Pass, 13.2808901469, -35.4, -1779.2, 500.0, Pass, 13.2808901469, -41.8666666667, -1785.66666667, 500.0
, , , , , , , Pass, 7.90066655477, -760.833333333, -2504.6, 500.0, Pass, 7.90066655477, -745.766666667, -2489.53333333, 500.0, Pass, 7.90066655477, -740.533333333, -2484.3, 500.0
, , , , , , , Pass, 62.9692738851, -1462.13333333, -3205.9, 281.666666667, Pass, 62.9692738851, -1436.53333333, -3180.33333333, 307.233333333, Pass, 62.9692738851, -1432.6, -3176.4, 311.166666667
, , , , , , , Fail, -0.835066636403, -2149.2, -3375.0, -405.4, Fail, -0.835066636403, -2119.1, -3375.0, -375.3, Fail, -0.835066636403, -2107.26666667, -3375.0, -363.5
, , , , , , , Fail, -332.59769694, -2830.06666667, -3375.0, -1086.26666667, Fail, -332.59769694, -2818.2, -3375.0, -1074.43333333, Fail, -332.59769694, -2822.03333333, -3375.0, -1078.26666667
, , , , , , , Pass, -2947.26009115, -2875.0, -3375.0, -2375.0, Pass, -2947.26009115, -2875.0, -3375.0, -2375.0, Pass, -2947.26009115, -2875.0, -3375.0, -2375.0
, , , , , , , Pass, -2822.57486979, -2875.0, -3375.0, -2375.0, Pass, -2822.57486979, -2875.0, -3375.0, -2375.0, Pass, -2822.57486979, -2875.0, -3375.0, -2375.0
, , , , , , , Pass, -2887.71158854, -2875.0, -3375.0, -2375.0, Pass, -2887.71158854, -2875.0, -3375.0, -2375.0, Pass, -2887.71158854, -2875.0, -3375.0, -2375.0
Fail, VV_3_66_up_1, Reactive, 66.0, 5, 1500.0, VV_3_66_up_1.csv, , , , , , , , , , , , , , , 
, , , , , , , Pass, -2864.03450521, -2875.0, -3375.0, -2375.0, Pass, -2864.03450521, -2875.0, -3375.0, -2375.0, Pass, -2864.03450521, -2875.0, -3375.0, -2375.0
, , , , , , , Pass, -2917.91178385, -2875.0, -3375.0, -2375.0, Pass, -2917.91178385, -2875.0, -3375.0, -2375.0, Pass, -2917.91178385, -2875.0, -3375.0, -2375.0
, , , , , , , Pass, -2913.16601562, -2875.0, -3375.0, -2375.0, Pass, -2913.16601562, -2875.0, -3375.0, -2375.0, Pass, -2913.16601562, -2875.0, -3375.0, -2375.0
, , , , , , , Fail, -223.787475586, -2838.0, -3375.0, -1094.2, Fail, -223.787475586, -2868.9, -3375.0, -1125.13333333, Fail, -223.787475586, -2875.0, -3375.0, -1136.43333333
, , , , , , , Fail, 18.9396324158, -2171.93333333, -3375.0, -428.133333333, Fail, 18.9396324158, -2187.56666667, -3375.0, -443.766666667, Fail, 18.9396324158, -2197.23333333, -3375.0, -453.433333333
, , , , , , , Pass, 52.3577219645, -1473.3, -3217.06666667, 270.466666667, Pass, 52.3577219645, -1482.03333333, -3225.83333333, 261.733333333, Pass, 52.3577219645, -1478.33333333, -3222.1, 265.466666667
, , , , , , , Pass, -56.1123301188, -754.2, -2497.96666667, 500.0, Pass, -56.1123301188, -739.866666667, -2483.66666667, 500.0, Pass, -56.1123301188, -741.7, -2485.46666667, 500.0
, , , , , , , Pass, -6.91088930766, -33.3333333333, -1777.1, 500.0, Pass, -6.91088930766, -15.3333333333, -1759.1, 500.0, Pass, -6.91088930766, 0.0, -1736.0, 500.0
, , , , , , , Pass, 425.962198893, 0.0, -1008.03333333, 500.0, Pass, 425.962198893, 0.0, -984.0, 500.0, Pass, 425.962198893, 0.0, -976.233333333, 500.0
, , , , , , , Fail, 1216.59301758, 0.0, -500.0, 500.0, Fail, 1216.59301758, 0.0, -500.0, 500.0, Fail, 1216.59301758, 0.0, -500.0, 500.0
, , , , , , , Fail, 1911.81038411, 0.0, -500.0, 1084.7, Fail, 1911.81038411, 0.0, -500.0, 1077.13333333, Fail, 1911.81038411, 0.0, -500.0, 1064.63333333
, , , , , , , Fail, 2661.62565104, 50.9333333333, -500.0, 1807.23333333, Fail, 2661.62565104, 25.2, -500.0, 1781.46666667, Fail, 2661.62565104, 5.6, -500.0, 1761.9
, , , , , , , Fail, 2908.47070312, 728.166666667, -500.0, 2484.43333333, Fail, 2908.47070312, 701.966666667, -500.0, 2458.23333333, Fail, 2908.47070312, 696.966666667, -500.0, 2453.26666667
, , , , , , , Pass, 2893.2327474, 1436.96666667, -319.3, 3193.26666667, Pass, 2893.2327474, 1416.46666667, -339.8, 3172.76666667, Pass, 2893.2327474, 1403.5, -352.766666667, 3159.8
, , , , , , , Pass, 2881.8922526, 2126.56666667, 370.3, 3375.0, Pass, 2881.8922526, 2115.26666667, 359.0, 3375.0, Pass, 2881.8922526, 2112.86666667, 356.566666667, 3375.0
, , , , , , , Pass, 2892.96614583, 2839.8, 1083.53333333, 3375.0, Pass, 2892.96614583, 2833.96666667, 1077.7, 3375.0, Pass, 2892.96614583, 2828.06666667, 1071.76666667, 3375.0
, , , , , , , Pass, 2870.24641927, 2875.0, 2375.0, 3375.0, Pass, 2870.24641927, 2875.0, 2375.0, 3375.0, Pass, 2870.24641927, 2875.0, 2375.0, 3375.0
, , , , , , , Pass, 2819.16927083, 2875.0, 2375.0, 3375.0, Pass, 2819.16927083, 2875.0, 2375.0, 3375.0, Pass, 2819.16927083, 2875.0, 2375.0, 3375.0
, , , , , , , Pass, 2927.44726562, 2875.0, 2375.0, 3375.0, Pass, 2927.44726562, 2875.0, 2375.0, 3375.0, Pass, 2927.44726562, 2875.0, 2375.0, 3375.0
Fail, VV_3_66_down_2, Reactive, 66.0, 5, 1500.0, VV_3_66_down_2.csv, , , , , , , , , , , , , , , 
, , , , , , , Pass, 2931.45117188, 2875.0, 2375.0, 3375.0, Pass, 2931.45117188, 2875.0, 2375.0, 3375.0, Pass, 2931.45117188, 2875.0, 2375.0, 3375.0
, , , , , , , Pass, 2897.86490885, 2875.0, 2375.0, 3375.0, Pass, 2897.86490885, 2875.0, 2375.0, 3375.0, Pass, 2897.86490885, 2875.0, 2375.0, 3375.0
, , , , , , , Pass, 2846.11914062, 2875.0, 2375.0, 3375.0, Pass, 2846.11914062, 2875.0, 2375.0, 3375.0, Pass, 2846.11914062, 2875.0, 2375.0, 3375.0
, , , , , , , Pass, 2848.71614583, 2872.16666667, 1115.9, 3375.0, Pass, 2848.71614583, 2851.3, 1095.03333333, 3375.0, Pass, 2848.71614583, 2844.66666667, 1088.36666667, 3375.0
, , , , , , , Pass, 2912.77213542, 2121.96666667, 365.666666667, 3375.0, Pass, 2912.77213542, 2112.66666667, 356.366666667, 3375.0, Pass, 2912.77213542, 2111.96666667, 355.666666667, 3375.0
, , , , , , , Pass, 2894.74869792, 1400.9, -355.366666667, 3157.2, Pass, 2894.74869792, 1394.7, -361.566666667, 3151.0, Pass, 2894.74869792, 1389.43333333, -366.866666667, 3145.7
, , , , , , , Fail, 2877.74023438, 665.866666667, -500.0, 2422.16666667, Fail, 2877.74023438, 678.533333333, -500.0, 2434.83333333, Fail, 2877.74023438, 690.2, -500.0, 2446.5
, , , , , , , Fail, 2668.14713542, 0.0, -500.0, 1722.56666667, Fail, 2668.14713542, 0.0, -500.0, 1741.93333333, Fail, 2668.14713542, 0.0, -500.0, 1745.73333333
, , , , , , , Fail, 1932.53808594, 0.0, -500.0, 1016.53333333, Fail, 1932.53808594, 0.0, -500.0, 1042.53333333, Fail, 1932.53808594, 0.0, -500.0, 1063.06666667
, , , , , , , Fail, 1231.36010742, 0.0, -500.0, 500.0, Fail, 1231.36010742, 0.0, -500.0, 500.0, Fail, 1231.36010742, 0.0, -500.0, 500.0
, , , , , , , Fail, 523.588256836, 0.0, -1002.1, 500.0, Fail, 523.588256836, 0.0, -981.133333333, 500.0, Fail, 523.588256836, 0.0, -975.966666667, 500.0
, , , , , , , Pass, -82.3901062012, 0.0, -1695.33333333, 500.0, Pass, -82.3901062012, 0.0, -1685.46666667, 500.0, Pass, -82.3901062012, 0.0, -1696.5, 500.0
, , , , , , , Pass, -54.7056884766, -671.066666667, -2414.83333333, 500.0, Pass, -54.7056884766, -683.266666667, -2427.06666667, 500.0, Pass, -54.7056884766, -703.0, -2446.76666667, 500.0
, , , , , , , Pass, 10.3758557638, -1397.86666667, -3141.63333333, 345.933333333, Pass, 10.3758557638, -1425.96666667, -3169.73333333, 317.8, Pass, 10.3758557638, -1445.7, -3189.5, 298.066666667
, , , , , , , Fail, -22.792658488, -2165.73333333, -3375.0, -421.966666667, Fail, -22.792658488, -2187.7, -3375.0, -443.9, Fail, -22.792658488, -2195.26666667, -3375.0, -451.5
, , , , , , , Fail, -75.6274108887, -2875.0, -3375.0, -1165.76666667, Fail, -75.6274108887, -2875.0, -3375.0, -1177.13333333, Fail, -75.6274108887, -2875.0, -3375.0, -1172.4
, , , , , , , Pass, -2925.34114583, -2875.0, -3375.0, -2375.0, Pass, -2925.34114583, -2875.0, -3375.0, -2375.0, Pass, -2925.34114583, -2875.0, -3375.0, -2375.0
, , , , , , , Pass, -2859.38085938, -2875.0, -3375.0, -2375.0, Pass, -2859.38085938, -2875.0, -3375.0, -2375.0, Pass, -2859.38085938, -2875.0, -3375.0, -2375.0
, , , , , , , Pass, -2942.86328125, -2875.0, -3375.0, -2375.0, Pass, -2942.86328125, -2875.0, -3375.0, -2375.0, Pass, -2942.86328125, -2875.0, -3375.0, -2375.0
Fail, VV_3_66_up_2, Reactive, 66.0, 5, 1500.0, VV_3_66_up_2.csv, , , , , , , , , , , , , , , 
, , , , , , , Pass, -2895.63867188, -2875.0, -3375.0, -2375.0, Pass, -2895.63867188, -2875.0, -3375.0, -2375.0, Pass, -2895.63867188, -2875.0, -3375.0, -2375.0
, , , , , , , Pass, -2878.65917969, -2875.0, -3375.0, -2375.0, Pass, -2878.65917969, -2875.0, -3375.0, -2375.0, Pass, -2878.65917969, -2875.0, -3375.0, -2375.0
, , , , , , , Pass, -2893.72005208, -2875.0, -3375.0, -2375.0, Pass, -2893.72005208, -2875.0, -3375.0, -2375.0, Pass, -2893.72005208, -2875.0, -3375.0, -2375.0
, , , , , , , Fail, -90.5455729167, -2875.0, -3375.0, -1168.36666667, Fail, -90.5455729167, -2875.0, -3375.0, -1179.2, Fail, -90.5455729167, -2875.0, -3375.0, -1175.56666667
, , , , , , , Fail, -62.7258707682, -2194.9, -3375.0, -451.1, Fail, -62.7258707682, -2192.96666667, -3375.0, -449.2, Fail, -62.7258707682, -2194.7, -3375.0, -450.933333333
, , , , , , , Pass, -17.6928456624, -1482.16666667, -3225.93333333, 261.633333333, Pass, -17.6928456624, -1465.83333333, -3209.63333333, 277.933333333, Pass, -17.6928456624, -1448.23333333, -3192.0, 295.566666667
, , , , , , , Pass, 24.7713724772, -735.666666667, -2479.46666667, 500.0, Pass, 24.7713724772, -705.466666667, -2449.23333333, 500.0, Pass, 24.7713724772, -692.0, -2435.8, 500.0
, , , , , , , Pass, -54.8981221517, 0.0, -1727.23333333, 500.0, Pass, -54.8981221517, 0.0, -1704.53333333, 500.0, Pass, -54.8981221517, 0.0, -1692.1, 500.0
, , , , , , , Fail, 565.599487305, 0.0, -978.633333333, 500.0, Fail, 565.599487305, 0.0, -976.766666667, 500.0, Fail, 565.599487305, 0.0, -983.4, 500.0
, , , , , , , Fail, 1251.68847656, 0.0, -500.0, 500.0, Fail, 1251.68847656, 0.0, -500.0, 500.0, Fail, 1251.68847656, 0.0, -500.0, 500.0
, , , , , , , Fail, 1999.88330078, 0.0, -500.0, 1046.76666667, Fail, 1999.88330078, 0.0, -500.0, 1017.3, Fail, 1999.88330078, 0.0, -500.0, 1012.26666667
, , , , , , , Fail, 2671.2179362, 0.0, -500.0, 1752.6, Fail, 2671.2179362, 0.0, -500.0, 1731.2, Fail, 2671.2179362, 0.0, -500.0, 1717.63333333
, , , , , , , Fail, 2846.87532552, 680.333333333, -500.0, 2436.6, Fail, 2846.87532552, 669.166666667, -500.0, 2425.46666667, Fail, 2846.87532552, 671.066666667, -500.0, 2427.36666667
, , , , , , , Pass, 2910.6015625, 1396.53333333, -359.733333333, 3152.83333333, Pass, 2910.6015625, 1397.03333333, -359.233333333, 3153.3, Pass, 2910.6015625, 1396.6, -359.666666667, 3152.9
, , , , , , , Pass, 2874.83203125, 2106.13333333, 349.866666667, 3375.0, Pass, 2874.83203125, 2128.06666667, 371.8, 3375.0, Pass, 2874.83203125, 2134.36666667, 378.1, 3375.0
, , , , , , , Pass, 2830.01822917, 2843.2, 1086.9, 3375.0, Pass, 2830.01822917, 2861.96666667, 1105.7, 3375.0, Pass, 2830.01822917, 2865.96666667, 1109.66666667, 3375.0
, , , , , , , Pass, 2840.51497396, 2875.0, 2375.0, 3375.0, Pass, 2840.51497396, 2875.0, 2375.0, 3375.0, Pass, 2840.51497396, 2875.0, 2375.0, 3375.0
, , , , , , , Pass, 2758.05794271, 2875.0, 2375.0, 3375.0, Pass, 2758.05794271, 2875.0, 2375.0, 3375.0, Pass, 2758.05794271, 2875.0, 2375.0, 3375.0
, , , , , , , Pass, 2834.66471354, 2875.0, 2375.0, 3375.0, Pass, 2834.66471354, 2875.0, 2375.0, 3375.0, Pass, 2834.66471354, 2875.0, 2375.0, 3375.0
Fail, VV_3_66_down_3, Reactive, 66.0, 5, 1500.0, VV_3_66_down_3.csv, , , , , , , , , , , , , , , 
, , , , , , , Pass, 2868.8922526, 2875.0, 2375.0, 3375.0, Pass, 2868.8922526, 2875.0, 2375.0, 3375.0, Pass, 2868.8922526, 2875.0, 2375.0, 3375.0
, , , , , , , Pass, 2883.99641927, 2875.0, 2375.0, 3375.0, Pass, 2883.99641927, 2875.0, 2375.0, 3375.0, Pass, 2883.99641927, 2875.0, 2375.0, 3375.0
, , , , , , , Pass, 2915.390625, 2875.0, 2375.0, 3375.0, Pass, 2915.390625, 2875.0, 2375.0, 3375.0, Pass, 2915.390625, 2875.0, 2375.0, 3375.0
, , , , , , , Pass, 2913.37923177, 2830.76666667, 1074.5, 3375.0, Pass, 2913.37923177, 2833.73333333, 1077.43333333, 3375.0, Pass, 2913.37923177, 2833.43333333, 1077.13333333, 3375.0
, , , , , , , Pass, 2852.68945312, 2107.63333333, 351.366666667, 3375.0, Pass, 2852.68945312, 2126.56666667, 370.266666667, 3375.0, Pass, 2852.68945312, 2135.06666667, 378.8, 3375.0
, , , , , , , Pass, 2837.11621094, 1414.5, -341.8, 3170.76666667, Pass, 2837.11621094, 1433.46666667, -322.8, 3189.76666667, Pass, 2837.11621094, 1446.83333333, -309.466666667, 3203.1
, , , , , , , Fail, 2860.9703776, 736.366666667, -500.0, 2492.63333333, Fail, 2860.9703776, 759.733333333, -500.0, 2516.0, Fail, 2860.9703776, 764.966666667, -500.0, 2521.26666667
, , , , , , , Fail, 2703.23583984, 29.0666666667, -500.0, 1785.36666667, Fail, 2703.23583984, 47.3, -500.0, 1803.6, Fail, 2703.23583984, 50.0, -500.0, 1806.26666667
, , , , , , , Fail, 2042.21402995, 0.0, -500.0, 1080.83333333, Fail, 2042.21402995, 0.0, -500.0, 1081.9, Fail, 2042.21402995, 0.0, -500.0, 1074.13333333
, , , , , , , Fail, 1265.19344076, 0.0, -500.0, 500.0, Fail, 1265.19344076, 0.0, -500.0, 500.0, Fail, 1265.19344076, 0.0, -500.0, 500.0
, , , , , , , Fail, 582.7734375, 0.0, -981.966666667, 500.0, Fail, 582.7734375, 0.0, -1005.53333333, 500.0, Fail, 582.7734375, 0.0, -1017.8, 500.0
, , , , , , , Pass, -85.977549235, 0.0, -1700.8, 500.0, Pass, -85.977549235, 0.0, -1723.66666667, 500.0, Pass, -85.977549235, 0.0, -1738.16666667, 500.0
, , , , , , , Pass, -32.5254084269, -707.133333333, -2450.9, 500.0, Pass, -32.5254084269, -730.3, -2474.06666667, 500.0, Pass, -32.5254084269, -741.0, -2484.8, 500.0
, , , , , , , Pass, 4.52638816833, -1438.46666667, -3182.23333333, 305.333333333, Pass, 4.52638816833, -1464.23333333, -3208.0, 279.566666667, Pass, 4.52638816833, -1467.46666667, -3211.26666667, 276.3
, , , , , , , Fail, -39.1375859578, -2174.56666667, -3375.0, -430.8, Fail, -39.1375859578, -2187.1, -3375.0, -443.3, Fail, -39.1375859578, -2199.3, -3375.0, -455.5
, , , , , , , Fail, -117.663401286, -2875.0, -3375.0, -1151.0, Fail, -117.663401286, -2875.0, -3375.0, -1168.1, Fail, -117.663401286, -2875.0, -3375.0, -1168.73333333
, , , , , , , Pass, -2931.28515625, -2875.0, -3375.0, -2375.0, Pass, -2931.28515625, -2875.0, -3375.0, -2375.0, Pass, -2931.28515625, -2875.0, -3375.0, -2375.0
, , , , , , , Pass, -2880.69075521, -2875.0, -3375.0, -2375.0, Pass, -2880.69075521, -2875.0, -3375.0, -2375.0, Pass, -2880.69075521, -2875.0, -3375.0, -2375.0
, , , , , , , Pass, -2910.99251302, -2875.0, -3375.0, -2375.0, Pass, -2910.99251302, -2875.0, -3375.0, -2375.0, Pass, -2910.99251302, -2875.0, -3375.0, -2375.0
Fail, VV_3_66_up_3, Reactive, 66.0, 5, 1500.0, VV_3_66_up_3.csv, , , , , , , , , , , , , , , 
, , , , , , , Pass, -2870.09472656, -2875.0, -3375.0, -2375.0, Pass, -2870.09472656, -2875.0, -3375.0, -2375.0, Pass, -2870.09472656, -2875.0, -3375.0, -2375.0
, , , , , , , Pass, -2941.23958333, -2875.0, -3375.0, -2375.0, Pass, -2941.23958333, -2875.0, -3375.0, -2375.0, Pass, -2941.23958333, -2875.0, -3375.0, -2375.0
, , , , , , , Pass, -2859.71354167, -2875.0, -3375.0, -2375.0, Pass, -2859.71354167, -2875.0, -3375.0, -2375.0, Pass, -2859.71354167, -2875.0, -3375.0, -2375.0
, , , , , , , Fail, -131.683705648, -2822.93333333, -3375.0, -1079.16666667, Fail, -131.683705648, -2817.73333333, -3375.0, -1073.96666667, Fail, -131.683705648, -2827.13333333, -3375.0, -1083.33333333
, , , , , , , Fail, -50.0566864014, -2106.66666667, -3375.0, -362.9, Fail, -50.0566864014, -2129.76666667, -3375.0, -385.966666667, Fail, -50.0566864014, -2145.66666667, -3375.0, -401.866666667
, , , , , , , Pass, -73.880355835, -1383.06666667, -3126.86666667, 360.7, Pass, -73.880355835, -1413.9, -3157.66666667, 329.9, Pass, -73.880355835, -1421.13333333, -3164.93333333, 322.633333333
, , , , , , , Pass, -18.3245429993, -693.766666667, -2437.56666667, 500.0, Pass, -18.3245429993, -716.1, -2459.86666667, 500.0, Pass, -18.3245429993, -727.4, -2471.2, 500.0
, , , , , , , Pass, -47.282043457, 0.0, -1731.36666667, 500.0, Pass, -47.282043457, -22.6333333333, -1766.4, 500.0, Pass, -47.282043457, -25.8333333333, -1769.6, 500.0
, , , , , , , Fail, 550.649291992, 0.0, -1039.1, 500.0, Fail, 550.649291992, 0.0, -1060.2, 500.0, Fail, 550.649291992, 0.0, -1064.0, 500.0
, , , , , , , Fail, 1313.02726237, 0.0, -500.0, 500.0, Fail, 1313.02726237, 0.0, -500.0, 500.0, Fail, 1313.02726237, 0.0, -500.0, 500.0
, , , , , , , Fail, 2013.6023763, 0.0, -500.0, 998.033333333, Fail, 2013.6023763, 0.0, -500.0, 991.1, Fail, 2013.6023763, 0.0, -500.0, 988.266666667
, , , , , , , Fail, 2678.77197266, 0.0, -500.0, 1711.23333333, Fail, 2678.77197266, 0.0, -500.0, 1704.3, Fail, 2678.77197266, 0.0, -500.0, 1715.13333333
, , , , , , , Fail, 2890.56347656, 675.7, -500.0, 2432.0, Fail, 2890.56347656, 680.7, -500.0, 2437.0, Fail, 2890.56347656, 678.633333333, -500.0, 2434.93333333
, , , , , , , Pass, 2893.17089844, 1387.16666667, -369.133333333, 3143.43333333, Pass, 2893.17089844, 1394.36666667, -361.933333333, 3150.63333333, Pass, 2893.17089844, 1400.9, -355.366666667, 3157.2
, , , , , , , Pass, 2922.9860026, 2121.46666667, 365.166666667, 3375.0, Pass, 2922.9860026, 2145.03333333, 388.733333333, 3375.0, Pass, 2922.9860026, 2150.1, 393.833333333, 3375.0
, , , , , , , Pass, 2890.65136719, 2835.46666667, 1079.16666667, 3375.0, Pass, 2890.65136719, 2858.9, 1102.6, 3375.0, Pass, 2890.65136719, 2873.83333333, 1117.56666667, 3375.0
, , , , , , , Pass, 2952.02050781, 2875.0, 2375.0, 3375.0, Pass, 2952.02050781, 2875.0, 2375.0, 3375.0, Pass, 2952.02050781, 2875.0, 2375.0, 3375.0
, , , , , , , Pass, 2864.3968099, 2875.0, 2375.0, 3375.0, Pass, 2864.3968099, 2875.0, 2375.0, 3375.0, Pass, 2864.3968099, 2875.0, 2375.0, 3375.0
, , , , , , , Pass, 2788.58398438, 2875.0, 2375.0, 3375.0, Pass, 2788.58398438, 2875.0, 2375.0, 3375.0, Pass, 2788.58398438, 2875.0, 2375.0, 3375.0
Fail, VV_3_66_down_4, Reactive, 66.0, 5, 1500.0, VV_3_66_down_4.csv, , , , , , , , , , , , , , , 
, , , , , , , Pass, 2914.35026042, 2875.0, 2375.0, 3375.0, Pass, 2914.35026042, 2875.0, 2375.0, 3375.0, Pass, 2914.35026042, 2875.0, 2375.0, 3375.0
, , , , , , , Pass, 2893.92480469, 2875.0, 2375.0, 3375.0, Pass, 2893.92480469, 2875.0, 2375.0, 3375.0, Pass, 2893.92480469, 2875.0, 2375.0, 3375.0
, , , , , , , Pass, 2870.94303385, 2875.0, 2375.0, 3375.0, Pass, 2870.94303385, 2875.0, 2375.0, 3375.0, Pass, 2870.94303385, 2875.0, 2375.0, 3375.0
, , , , , , , Pass, 2802.48046875, 2875.0, 1145.9, 3375.0, Pass, 2802.48046875, 2873.2, 1116.9, 3375.0, Pass, 2802.48046875, 2867.2, 1110.93333333, 3375.0
, , , , , , , Pass, 2865.60253906, 2154.46666667, 398.2, 3375.0, Pass, 2865.60253906, 2134.33333333, 378.033333333, 3375.0, Pass, 2865.60253906, 2124.43333333, 368.166666667, 3375.0
, , , , , , , Pass, 2842.2125651, 1421.23333333, -335.033333333, 3177.53333333, Pass, 2842.2125651, 1401.56666667, -354.7, 3157.86666667, Pass, 2842.2125651, 1403.06666667, -353.233333333, 3159.33333333
, , , , , , , Fail, 2887.79296875, 691.2, -500.0, 2447.46666667, Fail, 2887.79296875, 680.533333333, -500.0, 2436.83333333, Fail, 2887.79296875, 673.1, -500.0, 2429.4
, , , , , , , Fail, 2682.98453776, 0.0, -500.0, 1716.03333333, Fail, 2682.98453776, 0.0, -500.0, 1705.13333333, Fail, 2682.98453776, 0.0, -500.0, 1710.93333333
, , , , , , , Fail, 1956.52360026, 0.0, -500.0, 992.4, Fail, 1956.52360026, 0.0, -500.0, 995.666666667, Fail, 1956.52360026, 0.0, -500.0, 997.466666667
, , , , , , , Fail, 1245.3499349, 0.0, -500.0, 500.0, Fail, 1245.3499349, 0.0, -500.0, 500.0, Fail, 1245.3499349, 0.0, -500.0, 500.0
, , , , , , , Fail, 610.477498372, 0.0, -1050.83333333, 500.0, Fail, 610.477498372, 0.0, -1040.0, 500.0, Fail, 610.477498372, 0.0, -1033.63333333, 500.0
, , , , , , , Pass, -14.4603131612, -21.9333333333, -1765.7, 500.0, Pass, -14.4603131612, -4.2, -1748.0, 500.0, Pass, -14.4603131612, 0.0, -1730.56666667, 500.0
, , , , , , , Pass, -27.344446818, -701.033333333, -2444.83333333, 500.0, Pass, -27.344446818, -676.933333333, -2420.73333333, 500.0, Pass, -27.344446818, -670.333333333, -2414.1, 500.0
, , , , , , , Pass, -17.5382906596, -1419.13333333, -3162.93333333, 324.633333333, Pass, -17.5382906596, -1393.6, -3137.4, 350.166666667, Pass, -17.5382906596, -1385.63333333, -3129.43333333, 358.133333333
, , , , , , , Fail, 18.2107849121, -2102.33333333, -3375.0, -358.566666667, Fail, 18.2107849121, -2099.8, -3375.0, -356.033333333, Fail, 18.2107849121, -2107.23333333, -3375.0, -363.433333333
, , , , , , , Fail, -246.569803874, -2821.46666667, -3375.0, -1077.66666667, Fail, -246.569803874, -2832.5, -3375.0, -1088.73333333, Fail, -246.569803874, -2838.86666667, -3375.0, -1095.1
, , , , , , , Pass, -2895.29882812, -2875.0, -3375.0, -2375.0, Pass, -2895.29882812, -2875.0, -3375.0, -2375.0, Pass, -2895.29882812, -2875.0, -3375.0, -2375.0
, , , , , , , Pass, -2890.29166667, -2875.0, -3375.0, -2375.0, Pass, -2890.29166667, -2875.0, -3375.0, -2375.0, Pass, -2890.29166667, -2875.0, -3375.0, -2375.0
, , , , , , , Pass, -2881.38378906, -2875.0, -3375.0, -2375.0, Pass, -2881.38378906, -2875.0, -3375.0, -2375.0, Pass, -2881.38378906, -2875.0, -3375.0, -2375.0
Fail, VV_3_66_up_4, Reactive, 66.0, 5, 1500.0, VV_3_66_up_4.csv, , , , , , , , , , , , , , , 
, , , , , , , Pass, -2925.92708333, -2875.0, -3375.0, -2375.0, Pass, -2925.92708333, -2875.0, -3375.0, -2375.0, Pass, -2925.92708333, -2875.0, -3375.0, -2375.0
, , , , , , , Pass, -2917.21028646, -2875.0, -3375.0, -2375.0, Pass, -2917.21028646, -2875.0, -3375.0, -2375.0, Pass, -2917.21028646, -2875.0, -3375.0, -2375.0
, , , , , , , Pass, -2946.68977865, -2875.0, -3375.0, -2375.0, Pass, -2946.68977865, -2875.0, -3375.0, -2375.0, Pass, -2946.68977865, -2875.0, -3375.0, -2375.0
, , , , , , , Fail, -259.119730632, -2830.7, -3375.0, -1086.93333333, Fail, -259.119730632, -2820.06666667, -3375.0, -1076.3, Fail, -259.119730632, -2822.53333333, -3375.0, -1078.73333333
