Result, Test Name, Power Priority, Power Level, Iteration, Var MSA, Dataset File,Point Result 1, Var Actual 1, Var Target 1, Var Min Allowed 1, Var Max Allowed 1,Point Result 2, Var Actual 2, Var Target 2, Var Min Allowed 2, Var Max Allowed 2,Point Result 3, Var Actual 3, Var Target 3, Var Min Allowed 3, Var Max Allowed 3
, , , , , , , Pass, 5821.32096354, 5750.0, 5250.0, 6250.0, Pass, 5821.32096354, 5750.0, 5250.0, 6250.0, Pass, 5821.32096354, 5750.0, 5250.0, 6250.0
, , , , , , , Pass, 5646.08072917, 5750.0, 5250.0, 6250.0, Pass, 5646.08072917, 5750.0, 5250.0, 6250.0, Pass, 5646.08072917, 5750.0, 5250.0, 6250.0
, , , , , , , Pass, 5756.140625, 5750.0, 3634.4, 6250.0, Pass, 5756.140625, 5750.0, 3629.8, 6250.0, Pass, 5756.140625, 5750.0, 3622.83333333, 6250.0
, , , , , , , Pass, 5165.59667969, 4367.6, 2200.93333333, 6250.0, Pass, 5165.59667969, 4346.33333333, 2179.66666667, 6250.0, Pass, 5165.59667969, 4327.76666667, 2161.1, 6250.0
, , , , , , , Pass, 4199.05273438, 2930.53333333, 763.866666667, 5097.2, Pass, 4199.05273438, 2904.13333333, 737.466666667, 5070.8, Pass, 4199.05273438, 2894.4, 727.733333333, 5061.06666667
, , , , , , , Pass, 3148.88378906, 1470.43333333, -500.0, 3637.1, Pass, 3148.88378906, 1433.16666667, -500.0, 3599.83333333, Pass, 3148.88378906, 1416.56666667, -500.0, 3583.23333333
, , , , , , , Pass, 2035.62044271, 17.5, -500.0, 2184.16666667, Pass, 2035.62044271, 0.0, -500.0, 2149.56666667, Pass, 2035.62044271, 0.0, -500.0, 2145.06666667
, , , , , , , Pass, 210.397867839, 0.0, -500.0, 500.0, Pass, 210.397867839, 0.0, -500.0, 500.0, Pass, 210.397867839, 0.0, -500.0, 500.0
, , , , , , , Pass, -52.4065500895, 0.0, -500.0, 500.0, Pass, -52.4065500895, 0.0, -500.0, 500.0, Pass, -52.4065500895, 0.0, -500.0, 500.0
, , , , , , , Pass, 5.96101252238, 0.0, -500.0, 500.0, Pass, 5.96101252238, 0.0, -500.0, 500.0, Pass, 5.96101252238, 0.0, -500.0, 500.0
, , , , , , , Pass, 5.55726369222, -49.9, -2216.56666667, 500.0, Pass, 5.55726369222, -61.2, -2227.86666667, 500.0, Pass, 5.55726369222, -55.9333333333, -2222.6, 500.0
, , , , , , , Pass, -825.925374349, -1488.7, -3655.36666667, 500.0, Pass, -825.925374349, -1491.03333333, -3657.7, 500.0, Pass, -825.925374349, -1482.1, -3648.76666667, 500.0
, , , , , , , Pass, -1892.11865234, -2933.13333333, -5099.8, -766.466666667, Pass, -1892.11865234, -2929.66666667, -5096.33333333, -763.0, Pass, -1892.11865234, -2910.33333333, -5077.0, -743.666666667
, , , , , , , Pass, -2899.48665365, -4348.9, -6250.0, -2182.23333333, Pass, -2899.48665365, -4324.26666667, -6250.0, -2157.6, Pass, -2899.48665365, -4322.46666667, -6250.0, -2155.8
, , , , , , , Pass, -3991.82519531, -5750.0, -6250.0, -3632.83333333, Pass, -3991.82519531, -5750.0, -6250.0, -3610.9, Pass, -3991.82519531, -5750.0, -6250.0, -3599.46666667
, , , , , , , Pass, -5802.51822917, -5750.0, -6250.0, -5250.0, Pass, -5802.51822917, -5750.0, -6250.0, -5250.0, Pass, -5802.51822917, -5750.0, -6250.0, -5250.0
, , , , , , , Pass, -5766.41341146, -5750.0, -6250.0, -5250.0, Pass, -5766.41341146, -5750.0, -6250.0, -5250.0, Pass, -5766.41341146, -5750.0, -6250.0, -5250.0
, , , , , , , Pass, -5791.87825521, -5750.0, -6250.0, -5250.0, Pass, -5791.87825521, -5750.0, -6250.0, -5250.0, Pass, -5791.87825521, -5750.0, -6250.0, -5250.0
Pass, VV_2_66_up_1, Reactive, 66.0, 5, 1500.0, VV_2_66_up_1.csv, , , , , , , , , , , , , , , 
, , , , , , , Pass, -5763.91276042, -5750.0, -6250.0, -5250.0, Pass, -5763.91276042, -5750.0, -6250.0, -5250.0, Pass, -5763.91276042, -5750.0, -6250.0, -5250.0
, , , , , , , Pass, -5751.08333333, -5750.0, -6250.0, -5250.0, Pass, -5751.08333333, -5750.0, -6250.0, -5250.0, Pass, -5751.08333333, -5750.0, -6250.0, -5250.0
, , , , , , , Pass, -5790.34049479, -5750.0, -6250.0, -5250.0, Pass, -5790.34049479, -5750.0, -6250.0, -5250.0, Pass, -5790.34049479, -5750.0, -6250.0, -5250.0
, , , , , , , Pass, -3963.52766927, -5700.46666667, -6250.0, -3533.8, Pass, -3963.52766927, -5736.4, -6250.0, -3569.73333333, Pass, -3963.52766927, -5749.9, -6250.0, -3583.23333333
, , , , , , , Pass, -2929.04947917, -4293.76666667, -6250.0, -2127.1, Pass, -2929.04947917, -4328.3, -6250.0, -2161.63333333, Pass, -2929.04947917, -4344.16666667, -6250.0, -2177.5
, , , , , , , Pass, -1871.49104818, -2868.0, -5034.66666667, -701.333333333, Pass, -1871.49104818, -2900.76666667, -5067.43333333, -734.1, Pass, -1871.49104818, -2912.76666667, -5079.43333333, -746.1
, , , , , , , Pass, -842.209065755, -1468.26666667, -3634.93333333, 500.0, Pass, -842.209065755, -1484.26666667, -3650.93333333, 500.0, Pass, -842.209065755, -1494.66666667, -3661.33333333, 500.0
, , , , , , , Pass, 24.7153345744, -30.9666666667, -2197.63333333, 500.0, Pass, 24.7153345744, -55.5, -2222.16666667, 500.0, Pass, 24.7153345744, -56.4666666667, -2223.13333333, 500.0
, , , , , , , Pass, -60.9687398275, 0.0, -500.0, 500.0, Pass, -60.9687398275, 0.0, -500.0, 500.0, Pass, -60.9687398275, 0.0, -500.0, 500.0
, , , , , , , Pass, -34.6344604492, 0.0, -500.0, 500.0, Pass, -34.6344604492, 0.0, -500.0, 500.0, Pass, -34.6344604492, 0.0, -500.0, 500.0
, , , , , , , Pass, 183.520955404, 0.0, -500.0, 500.0, Pass, 183.520955404, 0.0, -500.0, 500.0, Pass, 183.520955404, 0.0, -500.0, 500.0
, , , , , , , Fail, 2109.10660807, 0.0, -500.0, 2101.26666667, Fail, 2109.10660807, 0.0, -500.0, 2100.73333333, Pass, 2109.10660807, 0.0, -500.0, 2113.76666667
, , , , , , , Pass, 3178.54817708, 1385.76666667, -500.0, 3552.43333333, Pass, 3178.54817708, 1396.9, -500.0, 3563.56666667, Pass, 3178.54817708, 1397.86666667, -500.0, 3564.53333333
, , , , , , , Pass, 4263.26432292, 2806.7, 640.033333333, 4973.36666667, Pass, 4263.26432292, 2831.3, 664.633333333, 4997.96666667, Pass, 4263.26432292, 2841.76666667, 675.1, 5008.43333333
, , , , , , , Pass, 5254.31054688, 4268.06666667, 2101.4, 6250.0, Pass, 5254.31054688, 4290.5, 2123.83333333, 6250.0, Pass, 5254.31054688, 4302.4, 2135.73333333, 6250.0
, , , , , , , Pass, 5813.40690104, 5697.0, 3530.33333333, 6250.0, Pass, 5813.40690104, 5725.23333333, 3558.56666667, 6250.0, Pass, 5813.40690104, 5750.0, 3583.36666667, 6250.0
, , , , , , , Pass, 5806.70052083, 5750.0, 5250.0, 6250.0, Pass, 5806.70052083, 5750.0, 5250.0, 6250.0, Pass, 5806.70052083, 5750.0, 5250.0, 6250.0
, , , , , , , Pass, 5755.10481771, 5750.0, 5250.0, 6250.0, Pass, 5755.10481771, 5750.0, 5250.0, 6250.0, Pass, 5755.10481771, 5750.0, 5250.0, 6250.0
, , , , , , , Pass, 5667.38932292, 5750.0, 5250.0, 6250.0, Pass, 5667.38932292, 5750.0, 5250.0, 6250.0, Pass, 5667.38932292, 5750.0, 5250.0, 6250.0
Fail, VV_2_66_down_2, Reactive, 66.0, 5, 1500.0, VV_2_66_down_2.csv, , , , , , , , , , , , , , , 
, , , , , , , Pass, 5754.16341146, 5750.0, 5250.0, 6250.0, Pass, 5754.16341146, 5750.0, 5250.0, 6250.0, Pass, 5754.16341146, 5750.0, 5250.0, 6250.0
, , , , , , , Pass, 5740.07291667, 5750.0, 5250.0, 6250.0, Pass, 5740.07291667, 5750.0, 5250.0, 6250.0, Pass, 5740.07291667, 5750.0, 5250.0, 6250.0
, , , , , , , Pass, 5725.15885417, 5750.0, 5250.0, 6250.0, Pass, 5725.15885417, 5750.0, 5250.0, 6250.0, Pass, 5725.15885417, 5750.0, 5250.0, 6250.0
, , , , , , , Pass, 5721.37695312, 5727.66666667, 3561.0, 6250.0, Pass, 5721.37695312, 5709.36666667, 3542.7, 6250.0, Pass, 5721.37695312, 5704.43333333, 3537.76666667, 6250.0
, , , , , , , Pass, 5272.39453125, 4287.2, 2120.53333333, 6250.0, Pass, 5272.39453125, 4261.06666667, 2094.4, 6250.0, Pass, 5272.39453125, 4250.9, 2084.23333333, 6250.0
, , , , , , , Pass, 4168.69303385, 2831.1, 664.433333333, 4997.76666667, Pass, 4168.69303385, 2814.03333333, 647.366666667, 4980.7, Pass, 4168.69303385, 2812.66666667, 646.0, 4979.33333333
, , , , , , , Pass, 3093.00585938, 1395.86666667, -500.0, 3562.53333333, Pass, 3093.00585938, 1386.3, -500.0, 3552.96666667, Pass, 3093.00585938, 1376.1, -500.0, 3542.76666667
, , , , , , , Fail, 2153.23144531, 0.0, -500.0, 2112.56666667, Fail, 2153.23144531, 0.0, -500.0, 2109.23333333, Fail, 2153.23144531, 0.0, -500.0, 2112.4
, , , , , , , Pass, 269.736104329, 0.0, -500.0, 500.0, Pass, 269.736104329, 0.0, -500.0, 500.0, Pass, 269.736104329, 0.0, -500.0, 500.0
, , , , , , , Pass, 0.586701790492, 0.0, -500.0, 500.0, Pass, 0.586701790492, 0.0, -500.0, 500.0, Pass, 0.586701790492, 0.0, -500.0, 500.0
, , , , , , , Pass, -50.0611063639, 0.0, -500.0, 500.0, Pass, -50.0611063639, 0.0, -500.0, 500.0, Pass, -50.0611063639, 0.0, -500.0, 500.0
, , , , , , , Pass, 30.8339335124, -63.2333333333, -2229.9, 500.0, Pass, 30.8339335124, -39.8, -2206.46666667, 500.0, Pass, 30.8339335124, -28.1, -2194.76666667, 500.0
, , , , , , , Pass, -818.932942708, -1474.9, -3641.56666667, 500.0, Pass, -818.932942708, -1456.63333333, -3623.3, 500.0, Pass, -818.932942708, -1453.46666667, -3620.13333333, 500.0
, , , , , , , Pass, -1893.5843099, -2918.3, -5084.96666667, -751.633333333, Pass, -1893.5843099, -2893.63333333, -5060.3, -726.966666667, Pass, -1893.5843099, -2874.9, -5041.56666667, -708.233333333
, , , , , , , Pass, -2922.4860026, -4336.73333333, -6250.0, -2170.06666667, Pass, -2922.4860026, -4308.6, -6250.0, -2141.93333333, Pass, -2922.4860026, -4304.5, -6250.0, -2137.83333333
, , , , , , , Pass, -3923.23046875, -5750.0, -6250.0, -3604.63333333, Pass, -3923.23046875, -5742.66666667, -6250.0, -3576.0, Pass, -3923.23046875, -5727.16666667, -6250.0, -3560.5
, , , , , , , Pass, -5747.54817708, -5750.0, -6250.0, -5250.0, Pass, -5747.54817708, -5750.0, -6250.0, -5250.0, Pass, -5747.54817708, -5750.0, -6250.0, -5250.0
, , , , , , , Pass, -5792.52929688, -5750.0, -6250.0, -5250.0, Pass, -5792.52929688, -5750.0, -6250.0, -5250.0, Pass, -5792.52929688, -5750.0, -6250.0, -5250.0
, , , , , , , Pass, -5706.28450521, -5750.0, -6250.0, -5250.0, Pass, -5706.28450521, -5750.0, -6250.0, -5250.0, Pass, -5706.28450521, -5750.0, -6250.0, -5250.0
Fail, VV_2_66_up_2, Reactive, 66.0, 5, 1500.0, VV_2_66_up_2.csv, , , , , , , , , , , , , , , 
, , , , , , , Pass, -5808.27278646, -5750.0, -6250.0, -5250.0, Pass, -5808.27278646, -5750.0, -6250.0, -5250.0, Pass, -5808.27278646, -5750.0, -6250.0, -5250.0
, , , , , , , Pass, -5797.53971354, -5750.0, -6250.0, -5250.0, Pass, -5797.53971354, -5750.0, -6250.0, -5250.0, Pass, -5797.53971354, -5750.0, -6250.0, -5250.0
, , , , , , , Pass, -5775.83333333, -5750.0, -6250.0, -5250.0, Pass, -5775.83333333, -5750.0, -6250.0, -5250.0, Pass, -5775.83333333, -5750.0, -6250.0, -5250.0
, , , , , , , Pass, -3983.62565104, -5697.03333333, -6250.0, -3530.36666667, Pass, -3983.62565104, -5729.36666667, -6250.0, -3562.7, Pass, -3983.62565104, -5734.23333333, -6250.0, -3567.56666667
, , , , , , , Pass, -2955.16015625, -4261.8, -6250.0, -2095.13333333, Pass, -2955.16015625, -4298.86666667, -6250.0, -2132.2, Pass, -2955.16015625, -4317.26666667, -6250.0, -2150.6
, , , , , , , Pass, -1855.20865885, -2847.16666667, -5013.83333333, -680.5, Pass, -1855.20865885, -2884.4, -5051.06666667, -717.733333333, Pass, -1855.20865885, -2890.1, -5056.76666667, -723.433333333
, , , , , , , Pass, -781.577148438, -1417.83333333, -3584.5, 500.0, Pass, -781.577148438, -1447.86666667, -3614.53333333, 500.0, Pass, -781.577148438, -1466.93333333, -3633.6, 500.0
, , , , , , , Pass, 23.3353246053, 0.0, -2159.83333333, 500.0, Pass, 23.3353246053, -23.6333333333, -2190.3, 500.0, Pass, 23.3353246053, -29.6666666667, -2196.33333333, 500.0
, , , , , , , Pass, -36.9432805379, 0.0, -500.0, 500.0, Pass, -36.9432805379, 0.0, -500.0, 500.0, Pass, -36.9432805379, 0.0, -500.0, 500.0
, , , , , , , Pass, 44.3696797689, 0.0, -500.0, 500.0, Pass, 44.3696797689, 0.0, -500.0, 500.0, Pass, 44.3696797689, 0.0, -500.0, 500.0
, , , , , , , Pass, 213.787780762, 0.0, -500.0, 500.0, Pass, 213.787780762, 0.0, -500.0, 500.0, Pass, 213.787780762, 0.0, -500.0, 500.0
, , , , , , , Pass, 2118.95654297, 0.0, -500.0, 2131.13333333, Fail, 2118.95654297, 0.0, -500.0, 2115.86666667, Fail, 2118.95654297, 0.0, -500.0, 2111.33333333
, , , , , , , Pass, 3160.31998698, 1403.1, -500.0, 3569.76666667, Pass, 3160.31998698, 1386.9, -500.0, 3553.56666667, Pass, 3160.31998698, 1375.96666667, -500.0, 3542.63333333
, , , , , , , Pass, 4228.49674479, 2831.0, 664.333333333, 4997.66666667, Pass, 4228.49674479, 2813.2, 646.533333333, 4979.86666667, Pass, 4228.49674479, 2814.86666667, 648.2, 4981.53333333
, , , , , , , Pass, 5239.3219401, 4268.83333333, 2102.16666667, 6250.0, Pass, 5239.3219401, 4254.03333333, 2087.36666667, 6250.0, Pass, 5239.3219401, 4251.7, 2085.03333333, 6250.0
, , , , , , , Pass, 5780.92382812, 5692.83333333, 3526.16666667, 6250.0, Pass, 5780.92382812, 5684.03333333, 3517.36666667, 6250.0, Pass, 5780.92382812, 5687.06666667, 3520.4, 6250.0
, , , , , , , Pass, 5763.12174479, 5750.0, 5250.0, 6250.0, Pass, 5763.12174479, 5750.0, 5250.0, 6250.0, Pass, 5763.12174479, 5750.0, 5250.0, 6250.0
, , , , , , , Pass, 5711.31119792, 5750.0, 5250.0, 6250.0, Pass, 5711.31119792, 5750.0, 5250.0, 6250.0, Pass, 5711.31119792, 5750.0, 5250.0, 6250.0
, , , , , , , Pass, 5677.4453125, 5750.0, 5250.0, 6250.0, Pass, 5677.4453125, 5750.0, 5250.0, 6250.0, Pass, 5677.4453125, 5750.0, 5250.0, 6250.0
Fail, VV_2_66_down_3, Reactive, 66.0, 5, 1500.0, VV_2_66_down_3.csv, , , , , , , , , , , , , , , 
, , , , , , , Pass, 5748.14192708, 5750.0, 5250.0, 6250.0, Pass, 5748.14192708, 5750.0, 5250.0, 6250.0, Pass, 5748.14192708, 5750.0, 5250.0, 6250.0
, , , , , , , Pass, 5670.9921875, 5750.0, 5250.0, 6250.0, Pass, 5670.9921875, 5750.0, 5250.0, 6250.0, Pass, 5670.9921875, 5750.0, 5250.0, 6250.0
, , , , , , , Pass, 5652.53776042, 5750.0, 5250.0, 6250.0, Pass, 5652.53776042, 5750.0, 5250.0, 6250.0, Pass, 5652.53776042, 5750.0, 5250.0, 6250.0
, , , , , , , Pass, 5836.39778646, 5750.0, 3589.73333333, 6250.0, Pass, 5836.39778646, 5750.0, 3623.06666667, 6250.0, Pass, 5836.39778646, 5750.0, 3628.76666667, 6250.0
, , , , , , , Pass, 5182.19335938, 4321.1, 2154.43333333, 6250.0, Pass, 5182.19335938, 4353.2, 2186.53333333, 6250.0, Pass, 5182.19335938, 4358.16666667, 2191.5, 6250.0
, , , , , , , Pass, 4071.31835938, 2905.26666667, 738.6, 5071.93333333, Pass, 4071.31835938, 2928.53333333, 761.866666667, 5095.2, Pass, 4071.31835938, 2932.83333333, 766.166666667, 5099.5
, , , , , , , Pass, 3135.67415365, 1482.46666667, -500.0, 3649.13333333, Pass, 3135.67415365, 1499.73333333, -500.0, 3666.4, Pass, 3135.67415365, 1497.63333333, -500.0, 3664.3
, , , , , , , Pass, 2050.46826172, 55.7666666667, -500.0, 2222.43333333, Pass, 2050.46826172, 71.4666666667, -500.0, 2238.13333333, Pass, 2050.46826172, 68.2333333333, -500.0, 2234.9
, , , , , , , Pass, 218.930989583, 0.0, -500.0, 500.0, Pass, 218.930989583, 0.0, -500.0, 500.0, Pass, 218.930989583, 0.0, -500.0, 500.0
, , , , , , , Pass, 8.20712534587, 0.0, -500.0, 500.0, Pass, 8.20712534587, 0.0, -500.0, 500.0, Pass, 8.20712534587, 0.0, -500.0, 500.0
, , , , , , , Pass, 4.18325106303, 0.0, -500.0, 500.0, Pass, 4.18325106303, 0.0, -500.0, 500.0, Pass, 4.18325106303, 0.0, -500.0, 500.0
, , , , , , , Pass, 36.1890869141, 0.0, -2092.5, 500.0, Pass, 36.1890869141, 0.0, -2108.23333333, 500.0, Pass, 36.1890869141, 0.0, -2113.7, 500.0
, , , , , , , Pass, -882.332356771, -1370.63333333, -3537.3, 500.0, Pass, -882.332356771, -1396.2, -3562.86666667, 500.0, Pass, -882.332356771, -1423.16666667, -3589.83333333, 500.0
, , , , , , , Pass, -2006.38330078, -2807.26666667, -4973.93333333, -640.6, Pass, -2006.38330078, -2835.5, -5002.16666667, -668.833333333, Pass, -2006.38330078, -2842.8, -5009.46666667, -676.133333333
, , , , , , , Pass, -3001.05598958, -4253.53333333, -6250.0, -2086.86666667, Pass, -3001.05598958, -4278.03333333, -6250.0, -2111.36666667, Pass, -3001.05598958, -4302.73333333, -6250.0, -2136.06666667
, , , , , , , Pass, -3960.14257812, -5686.5, -6250.0, -3519.83333333, Pass, -3960.14257812, -5715.3, -6250.0, -3548.63333333, Pass, -3960.14257812, -5723.5, -6250.0, -3556.83333333
, , , , , , , Pass, -5770.71809896, -5750.0, -6250.0, -5250.0, Pass, -5770.71809896, -5750.0, -6250.0, -5250.0, Pass, -5770.71809896, -5750.0, -6250.0, -5250.0
, , , , , , , Pass, -5771.55989583, -5750.0, -6250.0, -5250.0, Pass, -5771.55989583, -5750.0, -6250.0, -5250.0, Pass, -5771.55989583, -5750.0, -6250.0, -5250.0
, , , , , , , Pass, -5800.41276042, -5750.0, -6250.0, -5250.0, Pass, -5800.41276042, -5750.0, -6250.0, -5250.0, Pass, -5800.41276042, -5750.0, -6250.0, -5250.0
Pass, VV_2_66_up_3, Reactive, 66.0, 5, 1500.0, VV_2_66_up_3.csv, , , , , , , , , , , , , , , 
, , , , , , , Pass, -5815.28385417, -5750.0, -6250.0, -5250.0, Pass, -5815.28385417, -5750.0, -6250.0, -5250.0, Pass, -5815.28385417, -5750.0, -6250.0, -5250.0
, , , , , , , Pass, -5770.07552083, -5750.0, -6250.0, -5250.0, Pass, -5770.07552083, -5750.0, -6250.0, -5250.0, Pass, -5770.07552083, -5750.0, -6250.0, -5250.0
, , , , , , , Pass, -5769.46549479, -5750.0, -6250.0, -5250.0, Pass, -5769.46549479, -5750.0, -6250.0, -5250.0, Pass, -5769.46549479, -5750.0, -6250.0, -5250.0
, , , , , , , Pass, -3985.79720052, -5750.0, -6250.0, -3624.33333333, Pass, -3985.79720052, -5750.0, -6250.0, -3613.83333333, Pass, -3985.79720052, -5750.0, -6250.0, -3615.8
, , , , , , , Pass, -2925.31705729, -4360.63333333, -6250.0, -2193.96666667, Pass, -2925.31705729, -4348.93333333, -6250.0, -2182.26666667, Pass, -2925.31705729, -4338.33333333, -6250.0, -2171.66666667
, , , , , , , Pass, -1903.73925781, -2919.6, -5086.26666667, -752.933333333, Pass, -1903.73925781, -2911.36666667, -5078.03333333, -744.7, Pass, -1903.73925781, -2905.53333333, -5072.2, -738.866666667
, , , , , , , Pass, -866.317789714, -1497.63333333, -3664.3, 500.0, Pass, -866.317789714, -1472.9, -3639.56666667, 500.0, Pass, -866.317789714, -1453.9, -3620.56666667, 500.0
, , , , , , , Pass, 17.3683573405, -45.8, -2212.46666667, 500.0, Pass, 17.3683573405, -28.5, -2195.16666667, 500.0, Pass, 17.3683573405, -25.2333333333, -2191.9, 500.0
, , , , , , , Pass, 4.89091300964, 0.0, -500.0, 500.0, Pass, 4.89091300964, 0.0, -500.0, 500.0, Pass, 4.89091300964, 0.0, -500.0, 500.0
, , , , , , , Pass, -77.7779744466, 0.0, -500.0, 500.0, Pass, -77.7779744466, 0.0, -500.0, 500.0, Pass, -77.7779744466, 0.0, -500.0, 500.0
, , , , , , , Pass, 85.6032816569, 0.0, -500.0, 500.0, Pass, 85.6032816569, 0.0, -500.0, 500.0, Pass, 85.6032816569, 0.0, -500.0, 500.0
, , , , , , , Pass, 1892.93473307, 0.0, -500.0, 2130.13333333, Pass, 1892.93473307, 0.0, -500.0, 2150.63333333, Pass, 1892.93473307, 0.0, -500.0, 2159.5
, , , , , , , Pass, 3042.24251302, 1405.26666667, -500.0, 3571.93333333, Pass, 3042.24251302, 1429.93333333, -500.0, 3596.6, Pass, 3042.24251302, 1460.7, -500.0, 3627.36666667
, , , , , , , Pass, 4128.43229167, 2859.03333333, 692.366666667, 5025.7, Pass, 4128.43229167, 2888.36666667, 721.7, 5055.03333333, Pass, 4128.43229167, 2898.4, 731.733333333, 5065.06666667
, , , , , , , Pass, 5185.95703125, 4288.73333333, 2122.06666667, 6250.0, Pass, 5185.95703125, 4324.26666667, 2157.6, 6250.0, Pass, 5185.95703125, 4346.0, 2179.33333333, 6250.0
, , , , , , , Pass, 5756.24674479, 5736.7, 3570.03333333, 6250.0, Pass, 5756.24674479, 5750.0, 3593.66666667, 6250.0, Pass, 5756.24674479, 5750.0, 3602.2, 6250.0
, , , , , , , Pass, 5774.27734375, 5750.0, 5250.0, 6250.0, Pass, 5774.27734375, 5750.0, 5250.0, 6250.0, Pass, 5774.27734375, 5750.0, 5250.0, 6250.0
, , , , , , , Pass, 5808.64583333, 5750.0, 5250.0, 6250.0, Pass, 5808.64583333, 5750.0, 5250.0, 6250.0, Pass, 5808.64583333, 5750.0, 5250.0, 6250.0
, , , , , , , Pass, 5784.17252604, 5750.0, 5250.0, 6250.0, Pass, 5784.17252604, 5750.0, 5250.0, 6250.0, Pass, 5784.17252604, 5750.0, 5250.0, 6250.0
Pass, VV_2_66_down_4, Reactive, 66.0, 5, 1500.0, VV_2_66_down_4.csv, , , , , , , , , , , , , , , 
, , , , , , , Pass, 5761.54947917, 5750.0, 5250.0, 6250.0, Pass, 5761.54947917, 5750.0, 5250.0, 6250.0, Pass, 5761.54947917, 5750.0, 5250.0, 6250.0
, , , , , , , Pass, 5747.48697917, 5750.0, 5250.0, 6250.0, Pass, 5747.48697917, 5750.0, 5250.0, 6250.0, Pass, 5747.48697917, 5750.0, 5250.0, 6250.0
, , , , , , , Pass, 5707.80533854, 5750.0, 5250.0, 6250.0, Pass, 5707.80533854, 5750.0, 5250.0, 6250.0, Pass, 5707.80533854, 5750.0, 5250.0, 6250.0
, , , , , , , Pass, 5712.99153646, 5749.43333333, 3582.76666667, 6250.0, Pass, 5712.99153646, 5720.6, 3553.93333333, 6250.0, Pass, 5712.99153646, 5704.0, 3537.33333333, 6250.0
, , , , , , , Pass, 5034.62923177, 4293.06666667, 2126.4, 6250.0, Pass, 5034.62923177, 4271.76666667, 2105.1, 6250.0, Pass, 5034.62923177, 4267.46666667, 2100.8, 6250.0
, , , , , , , Pass, 4077.48893229, 2882.43333333, 715.766666667, 5049.1, Pass, 4077.48893229, 2854.06666667, 687.4, 5020.73333333, Pass, 4077.48893229, 2834.8, 668.133333333, 5001.46666667
, , , , , , , Pass, 2986.2890625, 1424.46666667, -500.0, 3591.13333333, Pass, 2986.2890625, 1398.16666667, -500.0, 3564.83333333, Pass, 2986.2890625, 1400.86666667, -500.0, 3567.53333333
, , , , , , , Pass, 1978.26236979, 3.36666666667, -500.0, 2170.03333333, Pass, 1978.26236979, 0.0, -500.0, 2142.3, Pass, 1978.26236979, 0.0, -500.0, 2125.96666667
, , , , , , , Pass, 17.2073059082, 0.0, -500.0, 500.0, Pass, 17.2073059082, 0.0, -500.0, 500.0, Pass, 17.2073059082, 0.0, -500.0, 500.0
, , , , , , , Pass, -5.74467086792, 0.0, -500.0, 500.0, Pass, -5.74467086792, 0.0, -500.0, 500.0, Pass, -5.74467086792, 0.0, -500.0, 500.0
, , , , , , , Pass, -17.3717943827, 0.0, -500.0, 500.0, Pass, -17.3717943827, 0.0, -500.0, 500.0, Pass, -17.3717943827, 0.0, -500.0, 500.0
, , , , , , , Pass, -36.3577982585, -21.1666666667, -2187.83333333, 500.0, Pass, -36.3577982585, -39.9, -2206.56666667, 500.0, Pass, -36.3577982585, -51.0, -2217.66666667, 500.0
, , , , , , , Pass, -1011.81013997, -1480.1, -3646.76666667, 500.0, Pass, -1011.81013997, -1496.2, -3662.86666667, 500.0, Pass, -1011.81013997, -1490.43333333, -3657.1, 500.0
, , , , , , , Pass, -2012.24739583, -2905.43333333, -5072.1, -738.766666667, Pass, -2012.24739583, -2918.8, -5085.46666667, -752.133333333, Pass, -2012.24739583, -2926.9, -5093.56666667, -760.233333333
, , , , , , , Pass, -3048.96191406, -4354.36666667, -6250.0, -2187.7, Pass, -3048.96191406, -4364.93333333, -6250.0, -2198.26666667, Pass, -3048.96191406, -4357.93333333, -6250.0, -2191.26666667
, , , , , , , Pass, -4163.12695312, -5750.0, -6250.0, -3618.46666667, Pass, -4163.12695312, -5750.0, -6250.0, -3621.96666667, Pass, -4163.12695312, -5750.0, -6250.0, -3627.5
, , , , , , , Pass, -5801.1328125, -5750.0, -6250.0, -5250.0, Pass, -5801.1328125, -5750.0, -6250.0, -5250.0, Pass, -5801.1328125, -5750.0, -6250.0, -5250.0
, , , , , , , Pass, -5783.31510417, -5750.0, -6250.0, -5250.0, Pass, -5783.31510417, -5750.0, -6250.0, -5250.0, Pass, -5783.31510417, -5750.0, -6250.0, -5250.0
, , , , , , , Pass, -5738.60677083, -5750.0, -6250.0, -5250.0, Pass, -5738.60677083, -5750.0, -6250.0, -5250.0, Pass, -5738.60677083, -5750.0, -6250.0, -5250.0
Pass, VV_2_66_up_4, Reactive, 66.0, 5, 1500.0, VV_2_66_up_4.csv, , , , , , , , , , , , , , , 
, , , , , , , Pass, -5793.20442708, -5750.0, -6250.0, -5250.0, Pass, -5793.20442708, -5750.0, -6250.0, -5250.0, Pass, -5793.20442708, -5750.0, -6250.0, -5250.0
, , , , , , , Pass, -5783.16992188, -5750.0, -6250.0, -5250.0, Pass, -5783.16992188, -5750.0, -6250.0, -5250.0, Pass, -5783.16992188, -5750.0, -6250.0, -5250.0
, , , , , , , Pass, -5745.17382812, -5750.0, -6250.0, -5250.0, Pass, -5745.17382812, -5750.0, -6250.0, -5250.0, Pass, -5745.17382812, -5750.0, -6250.0, -5250.0
